fecha,mes,anio,linea,estacion,tipo_pago,afluencia,temporal_fecha,..anio_fecha
2025-10-22,Octubre,2025,Linea B,Plaza AragÃ³n,Prepago,14152,2025-10,2025
2025-10-22,Octubre,2025,Linea B,Plaza AragÃ³n,Gratuidad,3699,2025-10,2025
2025-10-22,Octubre,2025,Linea B,Ciudad Azteca,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea B,Ciudad Azteca,Prepago,44056,2025-10,2025
2025-10-22,Octubre,2025,Linea B,Ciudad Azteca,Gratuidad,8290,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,TlÃ¡huac,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,TlÃ¡huac,Prepago,59277,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,TlÃ¡huac,Gratuidad,7266,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Tlaltenco,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Tlaltenco,Prepago,4572,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Tlaltenco,Gratuidad,680,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,ZapotitlÃ¡n,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,ZapotitlÃ¡n,Prepago,12269,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,ZapotitlÃ¡n,Gratuidad,1915,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Nopalera,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Nopalera,Prepago,23171,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Nopalera,Gratuidad,3095,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Olivos,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Olivos,Prepago,15456,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Olivos,Gratuidad,2265,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Tezonco,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Tezonco,Prepago,22207,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Tezonco,Gratuidad,3101,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,PerifÃ©rico Oriente,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,PerifÃ©rico Oriente,Prepago,30914,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,PerifÃ©rico Oriente,Gratuidad,4295,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Calle 11,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Calle 11,Prepago,12608,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Calle 11,Gratuidad,2412,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Lomas Estrella,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Lomas Estrella,Prepago,8612,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Lomas Estrella,Gratuidad,1521,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Prepago,10097,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Gratuidad,1511,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,CulhuacÃ¡n,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,CulhuacÃ¡n,Prepago,16141,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,CulhuacÃ¡n,Gratuidad,2552,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Atlalilco,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Atlalilco,Prepago,12618,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Atlalilco,Gratuidad,1665,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Mexicaltzingo,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Mexicaltzingo,Prepago,16549,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Mexicaltzingo,Gratuidad,2416,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Ermita,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Ermita,Prepago,9439,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Ermita,Gratuidad,1296,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Eje Central,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Eje Central,Prepago,12363,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Eje Central,Gratuidad,1501,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Parque de los Venados,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Parque de los Venados,Prepago,10816,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Parque de los Venados,Gratuidad,1756,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Zapata,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Zapata,Prepago,12841,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Zapata,Gratuidad,1798,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Hospital 20 de Noviembre,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Hospital 20 de Noviembre,Prepago,11071,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Hospital 20 de Noviembre,Gratuidad,1357,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Insurgentes Sur,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Insurgentes Sur,Prepago,36096,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Insurgentes Sur,Gratuidad,3869,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Mixcoac,Boleto,0,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Mixcoac,Prepago,17581,2025-10,2025
2025-10-22,Octubre,2025,Linea 12,Mixcoac,Gratuidad,2008,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,PantitlÃ¡n,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,PantitlÃ¡n,Prepago,34405,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,PantitlÃ¡n,Gratuidad,5911,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Zaragoza,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Zaragoza,Prepago,22847,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Zaragoza,Gratuidad,5502,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,GÃ³mez Farias,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,GÃ³mez Farias,Prepago,19566,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,GÃ³mez Farias,Gratuidad,4340,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Boulevard Puerto AÃ©reo,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Boulevard Puerto AÃ©reo,Prepago,14781,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Boulevard Puerto AÃ©reo,Gratuidad,3637,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Balbuena,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Balbuena,Prepago,7076,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Balbuena,Gratuidad,1869,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Moctezuma,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Moctezuma,Prepago,15557,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Moctezuma,Gratuidad,4337,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,San LÃ¡zaro,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,San LÃ¡zaro,Prepago,16416,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,San LÃ¡zaro,Gratuidad,3984,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Candelaria,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Candelaria,Prepago,13546,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Candelaria,Gratuidad,3620,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Merced,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Merced,Prepago,31014,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Merced,Gratuidad,10560,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Pino SuÃ¡rez,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Pino SuÃ¡rez,Prepago,18982,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Pino SuÃ¡rez,Gratuidad,4607,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Isabel la CatÃ³lica,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Isabel la CatÃ³lica,Prepago,13742,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Isabel la CatÃ³lica,Gratuidad,2675,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Salto del Agua,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Salto del Agua,Prepago,10636,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Salto del Agua,Gratuidad,3976,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Balderas,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Balderas,Prepago,14874,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Balderas,Gratuidad,3320,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,CuauhtÃ©moc,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,CuauhtÃ©moc,Prepago,12158,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,CuauhtÃ©moc,Gratuidad,2852,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Insurgentes,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Insurgentes,Prepago,33681,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Insurgentes,Gratuidad,4814,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Sevilla,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Sevilla,Prepago,22089,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Sevilla,Gratuidad,2227,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Chapultepec,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Chapultepec,Prepago,41983,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Chapultepec,Gratuidad,8450,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,JuanacatlÃ¡n,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,JuanacatlÃ¡n,Prepago,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,JuanacatlÃ¡n,Gratuidad,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Tacubaya,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Tacubaya,Prepago,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Tacubaya,Gratuidad,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Observatorio,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Observatorio,Prepago,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 1,Observatorio,Gratuidad,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Cuatro Caminos,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Cuatro Caminos,Prepago,98719,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Cuatro Caminos,Gratuidad,12763,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Panteones,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Panteones,Prepago,10685,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Panteones,Gratuidad,1575,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Tacuba,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Tacuba,Prepago,27402,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Tacuba,Gratuidad,6105,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,CuitlÃ¡huac,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,CuitlÃ¡huac,Prepago,14505,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,CuitlÃ¡huac,Gratuidad,2146,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Popotla,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Popotla,Prepago,9987,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Popotla,Gratuidad,1459,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Colegio Militar,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Colegio Militar,Prepago,17743,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Colegio Militar,Gratuidad,2225,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Normal,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Normal,Prepago,34403,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Normal,Gratuidad,3527,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,San Cosme,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,San Cosme,Prepago,19467,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,San Cosme,Gratuidad,3376,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,RevoluciÃ³n,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,RevoluciÃ³n,Prepago,23526,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,RevoluciÃ³n,Gratuidad,5427,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Hidalgo,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Hidalgo,Prepago,22015,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Hidalgo,Gratuidad,5371,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Bellas Artes,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Bellas Artes,Prepago,20704,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Bellas Artes,Gratuidad,4171,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Allende,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Allende,Prepago,19547,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Allende,Gratuidad,5120,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,ZÃ³calo/Tenochtitlan,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,ZÃ³calo/Tenochtitlan,Prepago,39317,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,ZÃ³calo/Tenochtitlan,Gratuidad,10331,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Pino SuÃ¡rez,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Pino SuÃ¡rez,Prepago,23208,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Pino SuÃ¡rez,Gratuidad,6009,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,San Antonio Abad,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,San Antonio Abad,Prepago,16932,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,San Antonio Abad,Gratuidad,3327,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Chabacano,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Chabacano,Prepago,21570,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Chabacano,Gratuidad,4237,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Viaducto,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Viaducto,Prepago,15380,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Viaducto,Gratuidad,2999,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Xola,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Xola,Prepago,16572,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Xola,Gratuidad,3220,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Villa de Cortés,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Villa de Cortés,Prepago,14632,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Villa de Cortés,Gratuidad,3940,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Nativitas,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Nativitas,Prepago,16175,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Nativitas,Gratuidad,3367,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Portales,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Portales,Prepago,16142,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Portales,Gratuidad,4270,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Ermita,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Ermita,Prepago,12706,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,Ermita,Gratuidad,3660,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,General Anaya,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,General Anaya,Prepago,20344,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,General Anaya,Gratuidad,4030,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,TasqueÃ±a,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,TasqueÃ±a,Prepago,56478,2025-10,2025
2025-10-23,Octubre,2025,Linea 2,TasqueÃ±a,Gratuidad,2288,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Indios Verdes,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Indios Verdes,Prepago,92981,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Indios Verdes,Gratuidad,4845,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Deportivo 18 de Marzo,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Deportivo 18 de Marzo,Prepago,25949,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Deportivo 18 de Marzo,Gratuidad,3853,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Potrero,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Potrero,Prepago,12499,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Potrero,Gratuidad,2244,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,La Raza,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,La Raza,Prepago,28310,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,La Raza,Gratuidad,4692,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Tlatelolco,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Tlatelolco,Prepago,14840,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Tlatelolco,Gratuidad,2259,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Guerrero,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Guerrero,Prepago,5704,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Guerrero,Gratuidad,1740,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Hidalgo,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Hidalgo,Prepago,12712,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Hidalgo,Gratuidad,3132,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,JuÃ¡rez,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,JuÃ¡rez,Prepago,12418,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,JuÃ¡rez,Gratuidad,1968,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Balderas,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Balderas,Prepago,8198,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Balderas,Gratuidad,3256,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,NiÃ±os HÃ©roes,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,NiÃ±os HÃ©roes,Prepago,20069,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,NiÃ±os HÃ©roes,Gratuidad,3800,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Hospital General,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Hospital General,Prepago,16779,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Hospital General,Gratuidad,2532,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Centro MÃ©dico,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Centro MÃ©dico,Prepago,14854,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Centro MÃ©dico,Gratuidad,2778,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,EtiopÃ­a/Plaza de la Transparencia,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,EtiopÃ­a/Plaza de la Transparencia,Prepago,23111,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,EtiopÃ­a/Plaza de la Transparencia,Gratuidad,3077,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Eugenia,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Eugenia,Prepago,12747,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Eugenia,Gratuidad,1264,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,DivisiÃ³n del Norte,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,DivisiÃ³n del Norte,Prepago,14645,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,DivisiÃ³n del Norte,Gratuidad,1685,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Zapata,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Zapata,Prepago,15280,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Zapata,Gratuidad,2276,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,CoyoacÃ¡n,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,CoyoacÃ¡n,Prepago,27280,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,CoyoacÃ¡n,Gratuidad,3870,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Viveros/Derechos Humanos,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Viveros/Derechos Humanos,Prepago,17811,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Viveros/Derechos Humanos,Gratuidad,2706,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Miguel Ángel de Quevedo,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Miguel Ángel de Quevedo,Prepago,31512,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Miguel Ángel de Quevedo,Gratuidad,3862,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Copilco,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Copilco,Prepago,30503,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Copilco,Gratuidad,2852,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Universidad,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Universidad,Prepago,58254,2025-10,2025
2025-10-23,Octubre,2025,Linea 3,Universidad,Gratuidad,6644,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Santa Anita,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Santa Anita,Prepago,1805,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Santa Anita,Gratuidad,366,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Jamaica,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Jamaica,Prepago,6146,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Jamaica,Gratuidad,1239,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Fray Servando,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Fray Servando,Prepago,9285,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Fray Servando,Gratuidad,1581,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Candelaria,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Candelaria,Prepago,6657,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Candelaria,Gratuidad,2549,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Morelos,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Morelos,Prepago,5191,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Morelos,Gratuidad,1430,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Canal del Norte,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Canal del Norte,Prepago,6767,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Canal del Norte,Gratuidad,1429,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Consulado,Boleto,0,2025-10,2025
2025-10-23,Octubre,2025,Linea 4,Consulado,Prepago,3353,2025-10,2025
